"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","EMP","TOT","PC_WKGPOP","M","2010-08",70.36859,
"JPN","EMP","TOT","PC_WKGPOP","M","2010-09",70.50462,
"JPN","EMP","TOT","PC_WKGPOP","M","2010-10",70.41248,
"JPN","EMP","TOT","PC_WKGPOP","M","2010-11",70.30962,
"JPN","EMP","TOT","PC_WKGPOP","M","2010-12",70.45979,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-01",70.63924,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-02",70.80988,"B"
"JPN","EMP","TOT","PC_WKGPOP","M","2011-03",71.01476,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-04",71.01888,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-05",71.06733,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-06",71.0957,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-07",70.93307,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-08",70.94377,"B"
"JPN","EMP","TOT","PC_WKGPOP","M","2011-09",70.57485,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-10",70.53894,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-11",70.49251,
"JPN","EMP","TOT","PC_WKGPOP","M","2011-12",70.47793,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-01",70.37127,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-02",70.46606,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-03",70.38641,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-04",70.45242,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-05",70.49665,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-06",70.66189,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-07",70.65092,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-08",70.69229,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-09",70.65369,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-10",70.80885,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-11",70.85101,
"JPN","EMP","TOT","PC_WKGPOP","M","2012-12",70.7046,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-01",71.27586,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-02",71.25511,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-03",71.4155,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-04",71.52773,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-05",71.50112,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-06",71.7264,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-07",71.82986,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-08",71.77533,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-09",71.8696,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-10",71.89176,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-11",72.16466,
"JPN","EMP","TOT","PC_WKGPOP","M","2013-12",72.26046,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-01",72.34032,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-02",72.42184,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-03",72.52819,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-04",72.53235,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-05",72.68731,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-06",72.58036,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-07",72.63812,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-08",72.83917,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-09",72.87797,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-10",72.85008,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-11",72.89828,
"JPN","EMP","TOT","PC_WKGPOP","M","2014-12",73.05765,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-01",72.97079,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-02",73.07615,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-03",73.14989,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-04",73.13705,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-05",73.19238,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-06",73.28094,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-07",73.33395,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-08",73.36482,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-09",73.52621,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-10",73.70329,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-11",73.54398,
"JPN","EMP","TOT","PC_WKGPOP","M","2015-12",73.67199,
"JPN","EMP","TOT","PC_WKGPOP","M","2016-01",74.20432,
"JPN","EMP","TOT","PC_WKGPOP","M","2016-02",73.88875,
"JPN","EMP","TOT","PC_WKGPOP","M","2016-03",73.93884,
"JPN","EMP","TOT","PC_WKGPOP","M","2016-04",74.00176,
"JPN","EMP","TOT","PC_WKGPOP","M","2016-05",73.98874,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-01",52.61047,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-02",53.04503,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-03",52.91131,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-04",53.17292,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-05",53.21557,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-06",53.25869,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-07",53.28053,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-08",52.78073,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-09",53.1144,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-10",52.65281,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-11",52.0686,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1970-12",52.58479,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-01",52.40015,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-02",52.03918,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-03",52.92473,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-04",52.3472,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-05",51.80999,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-06",52.05064,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-07",52.07354,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-08",51.9416,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-09",51.3287,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-10",51.22654,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-11",51.58457,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1971-12",51.32816,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-01",51.55481,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-02",51.02357,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-03",50.70528,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-04",50.47367,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-05",50.73823,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-06",50.31628,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-07",50.64389,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-08",51.00762,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-09",50.75026,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-10",51.08402,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-11",51.17259,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1972-12",52.14743,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-01",52.52522,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-02",52.44112,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-03",51.87868,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-04",51.3357,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-05",50.51272,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-06",51.44893,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-07",51.38279,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-08",50.85924,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-09",51.29968,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-10",52.1689,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-11",51.85087,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1973-12",50.70776,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-01",50.47842,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-02",50.77951,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-03",50.32051,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-04",50.67485,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-05",50.3945,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-06",49.86882,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-07",49.26497,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-08",49.49128,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-09",49.64247,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-10",49.41477,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-11",49.26701,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1974-12",49.03499,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-01",48.72475,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-02",48.89132,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-03",48.91334,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-04",48.60843,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-05",49.28204,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-06",49.58352,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-07",49.45713,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-08",49.31038,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-09",49.02282,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-10",48.65144,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-11",48.637,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1975-12",48.90133,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-01",49.02834,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-02",48.99567,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-03",49.46377,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-04",49.04716,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-05",48.6597,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-06",48.58248,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-07",49.28257,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-08",49.49094,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-09",49.47702,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-10",49.31087,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-11",49.26441,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1976-12",49.62299,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-01",49.80379,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-02",49.73415,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-03",49.6662,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-04",50.498,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-05",50.19396,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-06",50.10919,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-07",50.43681,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-08",50.16228,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-09",50.32758,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-10",50.18695,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-11",50.48072,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1977-12",50.79471,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-01",50.42767,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-02",50.6598,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-03",50.78688,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-04",50.60159,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-05",51.14326,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-06",51.48211,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-07",50.87164,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-08",50.91711,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-09",51.00104,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-10",51.23634,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-11",51.2565,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1978-12",51.35396,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-01",51.72361,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-02",51.46352,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-03",51.19212,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-04",51.26424,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-05",51.45359,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-06",51.22768,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-07",51.27684,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-08",51.5435,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-09",51.47398,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-10",51.80373,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-11",51.56939,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1979-12",51.21535,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-01",51.29446,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-02",51.59214,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-03",51.42012,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-04",51.42757,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-05",51.42238,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-06",51.84129,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-07",51.97401,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-08",51.98883,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-09",51.95614,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-10",51.49466,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-11",51.58811,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1980-12",51.47284,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-01",51.45158,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-02",51.20133,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-03",51.32308,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-04",51.91897,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-05",51.66716,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-06",51.48912,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-07",51.74741,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-08",51.83748,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-09",51.77925,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-10",51.871,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-11",52.31183,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1981-12",52.54404,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-01",52.3174,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-02",52.28416,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-03",52.3125,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-04",51.89936,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-05",52.13327,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-06",52.06826,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-07",51.87165,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-08",51.8452,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-09",51.90681,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-10",52.29501,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-11",52.35188,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1982-12",53.01104,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-01",53.08521,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-02",53.16814,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-03",53.36324,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-04",53.15308,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-05",53.26023,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-06",53.10791,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-07",53.1733,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-08",53.34834,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-09",53.29838,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-10",53.23432,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-11",53.20218,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1983-12",52.88162,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-01",52.52748,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-02",52.63146,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-03",52.93636,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-04",53.10159,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-05",53.01465,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-06",53.29463,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-07",53.28865,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-08",53.26128,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-09",53.6517,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-10",53.64799,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-11",53.42339,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1984-12",53.39959,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-01",53.50642,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-02",53.52327,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-03",53.26402,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-04",53.41475,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-05",53.29156,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-06",53.08521,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-07",53.18666,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-08",53.31734,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-09",53.47339,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-10",53.41332,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-11",53.25697,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1985-12",52.83946,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-01",53.5317,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-02",53.5933,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-03",53.45627,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-04",53.27416,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-05",53.0565,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-06",53.41923,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-07",53.57096,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-08",53.36689,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-09",53.21085,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-10",53.45361,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-11",53.34334,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1986-12",53.18603,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-01",53.09307,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-02",53.15688,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-03",53.25237,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-04",53.36192,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-05",53.473,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-06",53.49881,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-07",53.36629,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-08",53.71031,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-09",53.72639,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-10",53.62311,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-11",53.97862,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1987-12",54.19279,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-01",54.09696,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-02",53.78436,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-03",53.88761,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-04",54.06007,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-05",54.19942,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-06",54.00883,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-07",54.23826,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-08",54.08193,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-09",54.14124,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-10",54.11903,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-11",54.02993,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1988-12",54.39603,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-01",54.46524,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-02",54.65106,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-03",54.70636,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-04",54.95398,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-05",55.12014,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-06",55.31789,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-07",55.30249,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-08",55.1764,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-09",55.18946,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-10",55.33588,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-11",55.46931,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1989-12",55.48828,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-01",55.56734,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-02",55.84249,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-03",56.26524,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-04",55.91244,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-05",55.89361,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-06",55.85078,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-07",56.05261,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-08",55.97598,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-09",56.2951,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-10",56.14713,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-11",56.24594,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1990-12",56.26834,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-01",56.71262,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-02",56.74219,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-03",56.48258,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-04",56.58739,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-05",56.63556,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-06",56.72298,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-07",56.84576,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-08",57.10757,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-09",56.85766,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-10",56.78902,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-11",57.07832,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1991-12",57.33503,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-01",56.83055,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-02",57.33725,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-03",57.05379,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-04",56.75997,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-05",56.9981,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-06",57.12945,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-07",56.74467,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-08",56.99306,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-09",57.03082,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-10",57.39357,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-11",57.30634,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1992-12",57.0986,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-01",56.79308,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-02",56.38743,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-03",56.4496,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-04",56.68879,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-05",56.6995,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-06",56.56442,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-07",56.71241,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-08",56.81758,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-09",56.63531,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-10",56.74903,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-11",56.8284,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1993-12",56.85799,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-01",56.75488,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-02",56.4208,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-03",56.57327,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-04",57.06347,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-05",56.90173,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-06",56.72831,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-07",56.54079,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-08",56.40448,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-09",56.36141,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-10",56.49213,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-11",56.5229,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1994-12",56.44968,
